"ID","Meta: _thumbnail_id","Заголовок","Описание","Кратк.Описание.","Тип","Статус","Обычная цена","Цена продажи","Артикул","Управление запасами","Количество в запасе","Статус запасов",
12171,,МС50/25х250-3.22(1025),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12177,,МС50/25х160-3.22(830),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12180,,МС63/30х400-3.22(685),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12183,,МС50/25х250-3.22(485),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12186,,МС40/25х300-3.11(490),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12189,,МС63/30х690-3.11(1000),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12192,,МС80/40х200-3.22(500),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12198,,МС50/25х200-3.22(435),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12199,,МС125/50х200-3.44.1(515)(Ц125х200-3),,,"simple, virtual",1,0,0,,0,0,1
12206,,МС100/60х500-3.22.2(830),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12212,,МС100/60х800-3.22.2(1130),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12213,,MC50-3405215-А,,,"simple, virtual",1,0,0,,0,0,1
12218,,МСР80х220-3.82(395),,,"simple, virtual",1,0,0,,0,0,1
12221,,МС80/40х320-3.22.2(620),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12222,,"MC63-3405115   (-01,-02,)",,,"simple, virtual",1,0,0,,0,0,1
12225,,МС63/30х500-3.11(785),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12228,,МС40/25х180-3.11,,,"simple, virtual",1,3,0,,0,0,1
12231,,МС50/25х175-3.55(455),,,"simple, virtual",1,3,0,,0,0,1
12234,,"Н065.15.020-03   (М16х1,5)",,,"simple, virtual",1,3,0,,0,0,1
12237,,"Н065.15.020-02   (М22х1,5)",,,"simple, virtual",1,3,0,,0,0,1
12240,,ГА81.000А,,,"simple, virtual",1,3,0,,0,0,1
12243,,ГА81.00.000-08,,,"simple, virtual",1,3,0,,0,0,1
12252,,МС80/50х630-3.22(930),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12255,,МС80/50х200-4.44(515),,,"simple, virtual",1,3,0,,0,0,1
12258,,МС40/25х100-4.15(294),,,"simple, virtual",1,3,0,,0,0,1
12261,,МС40/25х200-4.15(394),,,"simple, virtual",1,3,0,,0,0,1
12264,,МС50/25х630-4.11(835),,,"simple, virtual",1,3,0,,0,0,1
12267,,МС50/25х320-3.11(555),,,"simple, virtual",1,3,0,,0,0,1
12273,,"МС 50/25х400-3.11 (605)",,,"simple, virtual",1,3,0,,0,0,1
12275,,МС40/25х70-3.11(260)(01),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12278,,МС80/40х400-3.11(700)(01),,,"simple, virtual",1,3,0,,0,0,1
12281,,МС80/40х250-4.22(550)(01),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12287,,МС100/50х500-4.11(800)(01),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12290,,МС100/50х630-4.11(930),,,"simple, virtual",1,3,0,,0,0,1
12305,,МС80/40х320-4.22(620),,,"simple, virtual",1,3,0,,0,0,1
12311,,МС100/40х200-4.44.1(515)(01),,,"simple, virtual",1,3,0,,0,0,1
12317,,МС80/40х400-4.22(700),,,"simple, virtual",1,3,0,,0,0,1
12323,,МС125/50х250-4.22(550),,,"simple, virtual",1,3,0,,0,0,1
12326,,МС75/30х200-4.44.1(515),,,"simple, virtual",1,3,0,,0,0,1
12329,,МС50/30х200-4.44(515),,,"simple, virtual",1,3,0,,0,0,1
12332,,МС80/40х800-4.22(1100),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12335,,"МС 100/50х400-4.11(690)",,,"simple, virtual",1,3,0,,0,0,1
12338,,"МС 80/40х400-4.22(700)",,,"simple, virtual",1,3,0,,0,0,1
12341,,"МС 100/40х200-4.44.1(515)(01)",,,"simple, virtual",1,3,0,,0,0,1
12344,,"МС 80/40х320-4.22(620)",,,"simple, virtual",1,3,0,,0,0,1
12347,,"МС 100/50х500-4.11(800)(01)",,,"simple, virtual",1,3,0,,0,0,1
12368,,МС80/40х200-3.44(515)(01),,,"simple, virtual",1,3,0,,0,0,1
12391,,МС100/40х400-3.44(715)(01),,,"simple, virtual",1,3,0,,0,0,1
12403,,МС125/63х200-3.11(515)(01),,,"simple, virtual",1,3,0,,0,0,1
12415,,МС50/30х200-3.22(435),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12421,,МС50/30х160-3.22(395),,,"simple, virtual",1,3,0,,0,0,1
12424,,МС50/30х320-3.22(555),,,"simple, virtual",1,3,0,,0,0,1
12427,,МС50/30х250-3.22(485),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12430,,"МС50/30х160-4.22   (395)",,,"simple, virtual",1,3,0,,0,0,1
12433,,МС100/50х400-4.44(715),,,"simple, virtual",1,3,0,,0,0,1
12436,,"МС80/40х200-4.22 (515)",,,"simple, virtual",1,3,0,,0,0,1
12439,,МС100/40х200-4.44(515),,,"simple, virtual",1,3,0,,0,0,1
12442,,МС100/40х630-4.44(945),,,"simple, virtual",1,3,0,,0,0,1
12448,,МС100/50х800-3.11.3(1100),,,"simple, virtual",1,3,0,,0,0,1
12451,,МС75/30х200-3.44.3А(515),,,"simple, virtual",1,3,0,,0,0,1
12454,,МС100/50х400-3.11(690),,,"simple, virtual",1,3,0,,0,0,1
